Config: 1000 Star Graph
MSE: 2362.543235999998
Cycle No.: 1
ID 0	 sum 43.0	 weight 1.0	 Average 43.0
ID 677	 sum 16.210112762880552	 weight 0.33350024200467754	 Average 48.60600000000358
ID 678	 sum 16.210112762881064	 weight 0.33350024200467754	 Average 48.60600000000512
ID 679	 sum 16.21011276288203	 weight 0.33350024200467754	 Average 48.60600000000802
ID 680	 sum 16.210112762880524	 weight 0.33350024200467754	 Average 48.6060000000035
ID 681	 sum 16.21011276288254	 weight 0.33350024200467754	 Average 48.60600000000955
ID 682	 sum 16.210112762882684	 weight 0.33350024200467754	 Average 48.60600000000998
ID 683	 sum 16.210112762881916	 weight 0.33350024200467754	 Average 48.606000000007676
ID 684	 sum 16.21011276288314	 weight 0.33350024200467754	 Average 48.60600000001134
ID 685	 sum 16.210112762881035	 weight 0.33350024200467754	 Average 48.60600000000503
ID 686	 sum 16.21011276288075	 weight 0.33350024200467754	 Average 48.60600000000418
ID 687	 sum 16.210112762882087	 weight 0.33350024200467754	 Average 48.60600000000819
ID 688	 sum 16.21011276288132	 weight 0.33350024200467754	 Average 48.606000000005885
ID 689	 sum 16.21011276288152	 weight 0.33350024200467754	 Average 48.60600000000648
ID 690	 sum 16.210112767024505	 weight 0.3335002420899001	 Average 48.60600000000846
ID 691	 sum 16.21011276288132	 weight 0.33350024200467754	 Average 48.606000000005885
ID 692	 sum 16.210112762881803	 weight 0.33350024200467754	 Average 48.606000000007334
ID 693	 sum 16.21011276288254	 weight 0.33350024200467754	 Average 48.60600000000955
ID 694	 sum 16.210112762881803	 weight 0.33350024200467754	 Average 48.606000000007334
ID 695	 sum 16.210112762882996	 weight 0.33350024200467754	 Average 48.606000000010916
ID 696	 sum 16.210112762882257	 weight 0.33350024200467754	 Average 48.6060000000087
ID 697	 sum 16.210112762881888	 weight 0.33350024200467754	 Average 48.60600000000759
ID 698	 sum 16.210112762881632	 weight 0.33350024200467754	 Average 48.60600000000682
ID 699	 sum 16.21011276288203	 weight 0.33350024200467754	 Average 48.60600000000802
ID 700	 sum 16.2101127628822	 weight 0.33350024200467754	 Average 48.60600000000853
ID 701	 sum 16.210112762881632	 weight 0.33350024200467754	 Average 48.60600000000682
ID 702	 sum 16.210112762883252	 weight 0.33350024200467754	 Average 48.60600000001168
ID 703	 sum 16.210112762881206	 weight 0.33350024200467754	 Average 48.606000000005544
ID 704	 sum 16.210112762881405	 weight 0.33350024200467754	 Average 48.60600000000614
ID 705	 sum 16.210112762882485	 weight 0.33350024200467754	 Average 48.60600000000938
ID 706	 sum 16.210112762881604	 weight 0.33350024200467754	 Average 48.60600000000674
ID 707	 sum 16.210112762881746	 weight 0.33350024200467754	 Average 48.606000000007164
ID 708	 sum 16.210112762881206	 weight 0.33350024200467754	 Average 48.606000000005544
ID 709	 sum 16.210112762882286	 weight 0.33350024200467754	 Average 48.606000000008784
ID 710	 sum 16.21011276288098	 weight 0.33350024200467754	 Average 48.60600000000486
ID 711	 sum 16.21011276288149	 weight 0.33350024200467754	 Average 48.6060000000064
ID 712	 sum 16.210112762883195	 weight 0.33350024200467754	 Average 48.60600000001151
ID 713	 sum 16.21011276288203	 weight 0.33350024200467754	 Average 48.60600000000802
ID 714	 sum 16.210112762883053	 weight 0.33350024200467754	 Average 48.606000000011086
ID 715	 sum 16.210112762880808	 weight 0.33350024200467754	 Average 48.60600000000435
ID 716	 sum 16.210112762882968	 weight 0.33350024200467754	 Average 48.60600000001083
ID 717	 sum 16.210112762881433	 weight 0.33350024200467754	 Average 48.606000000006226
ID 718	 sum 16.21011276288314	 weight 0.33350024200467754	 Average 48.60600000001134
ID 719	 sum 16.21011276288092	 weight 0.33350024200467754	 Average 48.60600000000469
ID 720	 sum 16.210112762880552	 weight 0.33350024200467754	 Average 48.60600000000358
ID 721	 sum 16.210112762880723	 weight 0.33350024200467754	 Average 48.606000000004094
ID 722	 sum 16.210112762881916	 weight 0.33350024200467754	 Average 48.606000000007676
ID 723	 sum 16.21011276288152	 weight 0.33350024200467754	 Average 48.60600000000648
ID 724	 sum 16.21011276288203	 weight 0.33350024200467754	 Average 48.60600000000802
ID 725	 sum 16.210112762881376	 weight 0.33350024200467754	 Average 48.606000000006055
ID 726	 sum 16.210112762880865	 weight 0.33350024200467754	 Average 48.60600000000452
ID 727	 sum 16.210112762880495	 weight 0.33350024200467754	 Average 48.60600000000341
ID 728	 sum 16.210112762882996	 weight 0.33350024200467754	 Average 48.606000000010916
ID 729	 sum 16.210112762881348	 weight 0.33350024200467754	 Average 48.60600000000597
ID 730	 sum 16.210112762882996	 weight 0.33350024200467754	 Average 48.606000000010916
ID 731	 sum 16.210112762882968	 weight 0.33350024200467754	 Average 48.60600000001083
ID 732	 sum 16.21011276288058	 weight 0.33350024200467754	 Average 48.60600000000367
ID 733	 sum 16.210112762882996	 weight 0.33350024200467754	 Average 48.606000000010916
ID 734	 sum 16.210112762881973	 weight 0.33350024200467754	 Average 48.606000000007846
ID 735	 sum 16.210112762881746	 weight 0.33350024200467754	 Average 48.606000000007164
ID 736	 sum 16.21011276288149	 weight 0.33350024200467754	 Average 48.6060000000064
ID 737	 sum 16.21011276288115	 weight 0.33350024200467754	 Average 48.60600000000537
ID 738	 sum 16.210112762883224	 weight 0.33350024200467754	 Average 48.6060000000116
ID 739	 sum 16.21011276288169	 weight 0.33350024200467754	 Average 48.60600000000699
ID 740	 sum 16.21011276288098	 weight 0.33350024200467754	 Average 48.60600000000486
ID 741	 sum 16.21011276288169	 weight 0.33350024200467754	 Average 48.60600000000699
ID 742	 sum 16.210112762883167	 weight 0.33350024200467754	 Average 48.60600000001143
ID 743	 sum 16.210112762881774	 weight 0.33350024200467754	 Average 48.60600000000725
ID 744	 sum 16.210112762882797	 weight 0.33350024200467754	 Average 48.60600000001032
ID 745	 sum 16.210112762882172	 weight 0.33350024200467754	 Average 48.60600000000844
ID 746	 sum 16.210112762881973	 weight 0.33350024200467754	 Average 48.606000000007846
ID 747	 sum 16.210112762881632	 weight 0.33350024200467754	 Average 48.60600000000682
ID 748	 sum 16.210112762883224	 weight 0.33350024200467754	 Average 48.6060000000116
ID 749	 sum 16.2101127628826	 weight 0.33350024200467754	 Average 48.60600000000972
ID 750	 sum 16.210112762881433	 weight 0.33350024200467754	 Average 48.606000000006226
ID 751	 sum 24.121245574936445	 weight 0.49626065866211805	 Average 48.60600000001116
ID 752	 sum 16.210112762881007	 weight 0.33350024200467754	 Average 48.60600000000495
ID 753	 sum 16.21011276288223	 weight 0.33350024200467754	 Average 48.60600000000861
ID 754	 sum 16.210112762881007	 weight 0.33350024200467754	 Average 48.60600000000495
ID 755	 sum 16.210112762881092	 weight 0.33350024200467754	 Average 48.6060000000052
ID 756	 sum 16.210112762883224	 weight 0.33350024200467754	 Average 48.6060000000116
ID 757	 sum 16.21011276288223	 weight 0.33350024200467754	 Average 48.60600000000861
ID 758	 sum 16.210112762882968	 weight 0.33350024200467754	 Average 48.60600000001083
ID 759	 sum 16.210112762881888	 weight 0.33350024200467754	 Average 48.60600000000759
ID 760	 sum 16.210112762881746	 weight 0.33350024200467754	 Average 48.606000000007164
ID 761	 sum 16.210112762881717	 weight 0.33350024200467754	 Average 48.60600000000708
ID 762	 sum 2041.4678037766018	 weight 42.00032514043762	 Average 48.60600000001169
ID 763	 sum 16.210112762880723	 weight 0.33350024200467754	 Average 48.606000000004094
ID 764	 sum 16.21011276288075	 weight 0.33350024200467754	 Average 48.60600000000418
ID 765	 sum 16.21011276288257	 weight 0.33350024200467754	 Average 48.60600000000964
ID 766	 sum 16.21011276288254	 weight 0.33350024200467754	 Average 48.60600000000955
ID 767	 sum 16.210112762881916	 weight 0.33350024200467754	 Average 48.606000000007676
ID 768	 sum 16.21011276288075	 weight 0.33350024200467754	 Average 48.60600000000418
ID 769	 sum 16.210112762881007	 weight 0.33350024200467754	 Average 48.60600000000495
ID 770	 sum 16.210112762880552	 weight 0.33350024200467754	 Average 48.60600000000358
ID 771	 sum 16.21011276288308	 weight 0.33350024200467754	 Average 48.60600000001117
ID 772	 sum 16.21011276288078	 weight 0.33350024200467754	 Average 48.606000000004265
ID 773	 sum 16.210112762881263	 weight 0.33350024200467754	 Average 48.606000000005714
ID 774	 sum 16.210112762883252	 weight 0.33350024200467754	 Average 48.60600000001168
ID 775	 sum 16.21011276288146	 weight 0.33350024200467754	 Average 48.60600000000631
ID 776	 sum 16.210112762880524	 weight 0.33350024200467754	 Average 48.6060000000035
ID 777	 sum 16.210112762882286	 weight 0.33350024200467754	 Average 48.606000000008784
ID 778	 sum 16.210112762883224	 weight 0.33350024200467754	 Average 48.6060000000116
ID 779	 sum 16.210112762883195	 weight 0.33350024200467754	 Average 48.60600000001151
ID 780	 sum 16.210112762880666	 weight 0.33350024200467754	 Average 48.606000000003924
ID 781	 sum 16.210112762881035	 weight 0.33350024200467754	 Average 48.60600000000503
ID 782	 sum 16.210112762880552	 weight 0.33350024200467754	 Average 48.60600000000358
ID 783	 sum 16.210112762880467	 weight 0.33350024200467754	 Average 48.60600000000333
ID 784	 sum 16.210112762880865	 weight 0.33350024200467754	 Average 48.60600000000452
ID 785	 sum 16.2101127628826	 weight 0.33350024200467754	 Average 48.60600000000972
ID 786	 sum 16.21011276288115	 weight 0.33350024200467754	 Average 48.60600000000537
ID 787	 sum 16.210112762881007	 weight 0.33350024200467754	 Average 48.60600000000495
ID 788	 sum 16.210112762881092	 weight 0.33350024200467754	 Average 48.6060000000052
ID 789	 sum 16.210112762882172	 weight 0.33350024200467754	 Average 48.60600000000844
ID 790	 sum 16.21011276288186	 weight 0.33350024200467754	 Average 48.606000000007505
ID 791	 sum 16.210112762880723	 weight 0.33350024200467754	 Average 48.606000000004094
ID 792	 sum 16.210112762882257	 weight 0.33350024200467754	 Average 48.6060000000087
ID 793	 sum 16.210112762880666	 weight 0.33350024200467754	 Average 48.606000000003924
ID 794	 sum 16.210112762883053	 weight 0.33350024200467754	 Average 48.606000000011086
ID 795	 sum 16.210112762881803	 weight 0.33350024200467754	 Average 48.606000000007334
ID 796	 sum 16.210112762881405	 weight 0.33350024200467754	 Average 48.60600000000614
ID 797	 sum 16.210112762881007	 weight 0.33350024200467754	 Average 48.60600000000495
ID 798	 sum 16.21011276288274	 weight 0.33350024200467754	 Average 48.60600000001015
ID 799	 sum 16.271918488428806	 weight 0.33477180776914894	 Average 48.606000000004634
ID 800	 sum 16.45733566372129	 weight 0.3385865050347603	 Average 48.60600000000512
ID 801	 sum 16.210112762883195	 weight 0.33350024200467754	 Average 48.60600000001151
ID 802	 sum 16.210112762882968	 weight 0.33350024200467754	 Average 48.60600000001083
ID 803	 sum 16.210112762881746	 weight 0.33350024200467754	 Average 48.606000000007164
ID 804	 sum 16.210112762883167	 weight 0.33350024200467754	 Average 48.60600000001143
ID 805	 sum 16.210112762880495	 weight 0.33350024200467754	 Average 48.60600000000341
ID 806	 sum 16.210112762881007	 weight 0.33350024200467754	 Average 48.60600000000495
ID 807	 sum 16.21011276288257	 weight 0.33350024200467754	 Average 48.60600000000964
ID 808	 sum 16.2101127628824	 weight 0.33350024200467754	 Average 48.606000000009125
ID 809	 sum 79.49145341031932	 weight 1.635424709096056	 Average 48.60599999999781
ID 810	 sum 16.21011276288132	 weight 0.33350024200467754	 Average 48.606000000005885
ID 811	 sum 16.210112762882655	 weight 0.33350024200467754	 Average 48.60600000000989
ID 812	 sum 16.210112762883252	 weight 0.33350024200467754	 Average 48.60600000001168
ID 813	 sum 16.210112762883252	 weight 0.33350024200467754	 Average 48.60600000001168
ID 814	 sum 18.18789596555827	 weight 0.3741903461621029	 Average 48.60600000000827
ID 815	 sum 16.21011276288092	 weight 0.33350024200467754	 Average 48.60600000000469
ID 816	 sum 16.210112762883252	 weight 0.33350024200467754	 Average 48.60600000001168
ID 817	 sum 16.210112762880637	 weight 0.33350024200467754	 Average 48.60600000000384
ID 818	 sum 16.210112762882087	 weight 0.33350024200467754	 Average 48.60600000000819
ID 819	 sum 16.210112762881234	 weight 0.33350024200467754	 Average 48.60600000000563
ID 820	 sum 16.210112762881348	 weight 0.33350024200467754	 Average 48.60600000000597
ID 821	 sum 16.21011276288044	 weight 0.33350024200467754	 Average 48.60600000000324
ID 822	 sum 16.210112762881035	 weight 0.33350024200467754	 Average 48.60600000000503
ID 823	 sum 4066.7024255836227	 weight 83.66667542244876	 Average 48.60600000000093
ID 824	 sum 16.21011276288044	 weight 0.33350024200467754	 Average 48.60600000000324
ID 825	 sum 16.210112762882257	 weight 0.33350024200467754	 Average 48.6060000000087
ID 826	 sum 16.210112762880666	 weight 0.33350024200467754	 Average 48.606000000003924
ID 827	 sum 16.210112778073995	 weight 0.3335002423172596	 Average 48.606000000003824
ID 828	 sum 16.210112762882684	 weight 0.33350024200467754	 Average 48.60600000000998
ID 829	 sum 16.21011276288129	 weight 0.33350024200467754	 Average 48.6060000000058
ID 830	 sum 16.210112762882314	 weight 0.33350024200467754	 Average 48.60600000000887
ID 831	 sum 16.21011276288166	 weight 0.33350024200467754	 Average 48.60600000000691
ID 832	 sum 16.21011276288112	 weight 0.33350024200467754	 Average 48.60600000000529
ID 833	 sum 16.210112762881405	 weight 0.33350024200467754	 Average 48.60600000000614
ID 834	 sum 16.21011276288169	 weight 0.33350024200467754	 Average 48.60600000000699
ID 835	 sum 16.210112762882087	 weight 0.33350024200467754	 Average 48.60600000000819
ID 836	 sum 16.210112762881604	 weight 0.33350024200467754	 Average 48.60600000000674
ID 837	 sum 16.210112762881717	 weight 0.33350024200467754	 Average 48.60600000000708
ID 838	 sum 16.21011276288132	 weight 0.33350024200467754	 Average 48.606000000005885
ID 839	 sum 16.210112762882797	 weight 0.33350024200467754	 Average 48.60600000001032
ID 840	 sum 16.21011276288206	 weight 0.33350024200467754	 Average 48.6060000000081
ID 841	 sum 16.21011276288166	 weight 0.33350024200467754	 Average 48.60600000000691
ID 842	 sum 16.21011276288146	 weight 0.33350024200467754	 Average 48.60600000000631
ID 843	 sum 16.21011276288237	 weight 0.33350024200467754	 Average 48.60600000000904
ID 844	 sum 16.210112762881263	 weight 0.33350024200467754	 Average 48.606000000005714
ID 845	 sum 16.21011276288132	 weight 0.33350024200467754	 Average 48.606000000005885
ID 846	 sum 16.210112762880808	 weight 0.33350024200467754	 Average 48.60600000000435
ID 847	 sum 16.210112762883224	 weight 0.33350024200467754	 Average 48.6060000000116
ID 848	 sum 16.210112762881177	 weight 0.33350024200467754	 Average 48.60600000000546
ID 849	 sum 16.210112762880694	 weight 0.33350024200467754	 Average 48.60600000000401
ID 850	 sum 16.21011276288237	 weight 0.33350024200467754	 Average 48.60600000000904
ID 851	 sum 16.210112762882854	 weight 0.33350024200467754	 Average 48.60600000001049
ID 852	 sum 16.210112762882996	 weight 0.33350024200467754	 Average 48.606000000010916
ID 853	 sum 16.210112762882655	 weight 0.33350024200467754	 Average 48.60600000000989
ID 854	 sum 16.210112762883025	 weight 0.33350024200467754	 Average 48.606000000011
ID 855	 sum 16.210112762882456	 weight 0.33350024200467754	 Average 48.606000000009296
ID 856	 sum 16.21011276288146	 weight 0.33350024200467754	 Average 48.60600000000631
ID 857	 sum 16.210112762882968	 weight 0.33350024200467754	 Average 48.60600000001083
ID 858	 sum 16.210112762882627	 weight 0.33350024200467754	 Average 48.60600000000981
ID 859	 sum 16.210112762881092	 weight 0.33350024200467754	 Average 48.6060000000052
ID 860	 sum 16.210112762882	 weight 0.33350024200467754	 Average 48.60600000000793
ID 861	 sum 16.21011276288149	 weight 0.33350024200467754	 Average 48.6060000000064
ID 862	 sum 16.21011276288061	 weight 0.33350024200467754	 Average 48.60600000000375
ID 863	 sum 16.210112762883167	 weight 0.33350024200467754	 Average 48.60600000001143
ID 864	 sum 16.210112762881717	 weight 0.33350024200467754	 Average 48.60600000000708
ID 865	 sum 16.21011276288186	 weight 0.33350024200467754	 Average 48.606000000007505
ID 866	 sum 16.210112762881376	 weight 0.33350024200467754	 Average 48.606000000006055
ID 867	 sum 16.21011276288095	 weight 0.33350024200467754	 Average 48.60600000000478
ID 868	 sum 16.21011282227903	 weight 0.33350024322674027	 Average 48.60600000000028
ID 869	 sum 16.210112762881888	 weight 0.33350024200467754	 Average 48.60600000000759
ID 870	 sum 16.210112762881575	 weight 0.33350024200467754	 Average 48.60600000000665
ID 871	 sum 16.21011276288095	 weight 0.33350024200467754	 Average 48.60600000000478
ID 872	 sum 8117.217792244929	 weight 167.00032490316184	 Average 48.60600000001104
ID 873	 sum 16.210112762881746	 weight 0.33350024200467754	 Average 48.606000000007164
ID 874	 sum 16.210112762880893	 weight 0.33350024200467754	 Average 48.606000000004606
ID 875	 sum 16.210112762883167	 weight 0.33350024200467754	 Average 48.60600000001143
ID 876	 sum 16.210112762883195	 weight 0.33350024200467754	 Average 48.60600000001151
ID 877	 sum 16.21011276288294	 weight 0.33350024200467754	 Average 48.606000000010745
ID 878	 sum 16.21011276288223	 weight 0.33350024200467754	 Average 48.60600000000861
ID 879	 sum 16.210112762883053	 weight 0.33350024200467754	 Average 48.606000000011086
ID 880	 sum 16.21011276288078	 weight 0.33350024200467754	 Average 48.606000000004265
ID 881	 sum 16.21011276288169	 weight 0.33350024200467754	 Average 48.60600000000699
ID 882	 sum 16.210112762881547	 weight 0.33350024200467754	 Average 48.60600000000657
ID 883	 sum 16.210112762882485	 weight 0.33350024200467754	 Average 48.60600000000938
ID 884	 sum 16.21011276288257	 weight 0.33350024200467754	 Average 48.60600000000964
ID 885	 sum 16.21011276288237	 weight 0.33350024200467754	 Average 48.60600000000904
ID 886	 sum 16.210112762882854	 weight 0.33350024200467754	 Average 48.60600000001049
ID 887	 sum 16.210112762882513	 weight 0.33350024200467754	 Average 48.606000000009466
ID 888	 sum 16.210112762882115	 weight 0.33350024200467754	 Average 48.60600000000827
ID 889	 sum 16.210112762881348	 weight 0.33350024200467754	 Average 48.60600000000597
ID 890	 sum 16.210112762881433	 weight 0.33350024200467754	 Average 48.606000000006226
ID 891	 sum 16.21011276288149	 weight 0.33350024200467754	 Average 48.6060000000064
ID 892	 sum 16.210112762882684	 weight 0.33350024200467754	 Average 48.60600000000998
ID 893	 sum 16.21011276288112	 weight 0.33350024200467754	 Average 48.60600000000529
ID 894	 sum 16.21011276288061	 weight 0.33350024200467754	 Average 48.60600000000375
ID 895	 sum 16.210112762881803	 weight 0.33350024200467754	 Average 48.606000000007334
ID 896	 sum 16.210112762881263	 weight 0.33350024200467754	 Average 48.606000000005714
ID 897	 sum 16.210173120489245	 weight 0.33350148377744315	 Average 48.60600000000852
ID 898	 sum 16.210112762881547	 weight 0.33350024200467754	 Average 48.60600000000657
ID 899	 sum 16.210112762880893	 weight 0.33350024200467754	 Average 48.606000000004606
ID 900	 sum 16.210112762881405	 weight 0.33350024200467754	 Average 48.60600000000614
ID 901	 sum 16.210112762880723	 weight 0.33350024200467754	 Average 48.606000000004094
ID 902	 sum 16.210112762883252	 weight 0.33350024200467754	 Average 48.60600000001168
ID 903	 sum 16.210112762882172	 weight 0.33350024200467754	 Average 48.60600000000844
ID 904	 sum 16.210112762881888	 weight 0.33350024200467754	 Average 48.60600000000759
ID 905	 sum 16.217838478067918	 weight 0.3336591877147876	 Average 48.60600000000885
ID 906	 sum 16.21011276288061	 weight 0.33350024200467754	 Average 48.60600000000375
ID 907	 sum 16.210112762882712	 weight 0.33350024200467754	 Average 48.60600000001006
ID 908	 sum 16.210112762882144	 weight 0.33350024200467754	 Average 48.60600000000836
ID 909	 sum 16.210112762882428	 weight 0.33350024200467754	 Average 48.60600000000921
ID 910	 sum 16.210112762881206	 weight 0.33350024200467754	 Average 48.606000000005544
ID 911	 sum 16.210112762882286	 weight 0.33350024200467754	 Average 48.606000000008784
ID 912	 sum 16.21011276288183	 weight 0.33350024200467754	 Average 48.60600000000742
ID 913	 sum 16.2101127628824	 weight 0.33350024200467754	 Average 48.606000000009125
ID 914	 sum 16.210112762881433	 weight 0.33350024200467754	 Average 48.606000000006226
ID 915	 sum 16.210112762882087	 weight 0.33350024200467754	 Average 48.60600000000819
ID 916	 sum 16.21011276288274	 weight 0.33350024200467754	 Average 48.60600000001015
ID 917	 sum 16.210112762881973	 weight 0.33350024200467754	 Average 48.606000000007846
ID 918	 sum 16.21011276288254	 weight 0.33350024200467754	 Average 48.60600000000955
ID 919	 sum 16.210112762881376	 weight 0.33350024200467754	 Average 48.606000000006055
ID 920	 sum 16.210112762881888	 weight 0.33350024200467754	 Average 48.60600000000759
ID 921	 sum 16.210112762881035	 weight 0.33350024200467754	 Average 48.60600000000503
ID 922	 sum 16.210112762880723	 weight 0.33350024200467754	 Average 48.606000000004094
ID 923	 sum 16.210112762881064	 weight 0.33350024200467754	 Average 48.60600000000512
ID 924	 sum 16.210112762881263	 weight 0.33350024200467754	 Average 48.606000000005714
ID 925	 sum 16.21011276288237	 weight 0.33350024200467754	 Average 48.60600000000904
ID 926	 sum 16.21011276288203	 weight 0.33350024200467754	 Average 48.60600000000802
ID 927	 sum 16.210112762882826	 weight 0.33350024200467754	 Average 48.606000000010404
ID 928	 sum 16.210112762883252	 weight 0.33350024200467754	 Average 48.60600000001168
ID 929	 sum 16.210112762881945	 weight 0.33350024200467754	 Average 48.60600000000776
ID 930	 sum 16.210112762882257	 weight 0.33350024200467754	 Average 48.6060000000087
ID 931	 sum 16.210112762881717	 weight 0.33350024200467754	 Average 48.60600000000708
ID 932	 sum 16.210112762880467	 weight 0.33350024200467754	 Average 48.60600000000333
ID 933	 sum 269.3586524853881	 weight 5.5416749472365625	 Average 48.6060000000014
ID 934	 sum 16.210112762882826	 weight 0.33350024200467754	 Average 48.606000000010404
ID 935	 sum 16.21011276288095	 weight 0.33350024200467754	 Average 48.60600000000478
ID 936	 sum 16.2101127628826	 weight 0.33350024200467754	 Average 48.60600000000972
ID 937	 sum 16.210127852623412	 weight 0.3335005524548826	 Average 48.606000000004165
ID 938	 sum 16.210112762881376	 weight 0.33350024200467754	 Average 48.606000000006055
ID 939	 sum 16.21011276288203	 weight 0.33350024200467754	 Average 48.60600000000802
ID 940	 sum 16.210112762881348	 weight 0.33350024200467754	 Average 48.60600000000597
ID 941	 sum 16.210112762882684	 weight 0.33350024200467754	 Average 48.60600000000998
ID 942	 sum 16.210112762882883	 weight 0.33350024200467754	 Average 48.606000000010575
ID 943	 sum 16.210233476735937	 weight 0.3335027255222103	 Average 48.60600000001015
ID 944	 sum 16.210112762882826	 weight 0.33350024200467754	 Average 48.606000000010404
ID 945	 sum 16.210112762880524	 weight 0.33350024200467754	 Average 48.6060000000035
ID 946	 sum 16.210112762880666	 weight 0.33350024200467754	 Average 48.606000000003924
ID 947	 sum 16.210112762881376	 weight 0.33350024200467754	 Average 48.606000000006055
ID 948	 sum 16.210112762882	 weight 0.33350024200467754	 Average 48.60600000000793
ID 949	 sum 16.21011276288308	 weight 0.33350024200467754	 Average 48.60600000001117
ID 950	 sum 16.21011276288257	 weight 0.33350024200467754	 Average 48.60600000000964
ID 951	 sum 16.210112762882172	 weight 0.33350024200467754	 Average 48.60600000000844
ID 952	 sum 16.210112762882144	 weight 0.33350024200467754	 Average 48.60600000000836
ID 953	 sum 16.21011276288237	 weight 0.33350024200467754	 Average 48.60600000000904
ID 954	 sum 16.2101127628824	 weight 0.33350024200467754	 Average 48.606000000009125
ID 955	 sum 16.210112762882797	 weight 0.33350024200467754	 Average 48.60600000001032
ID 956	 sum 16.21011276288061	 weight 0.33350024200467754	 Average 48.60600000000375
ID 957	 sum 16.21011276288277	 weight 0.33350024200467754	 Average 48.60600000001023
ID 958	 sum 16.210112762882485	 weight 0.33350024200467754	 Average 48.60600000000938
ID 959	 sum 16.21011276288061	 weight 0.33350024200467754	 Average 48.60600000000375
ID 960	 sum 16.21011276288206	 weight 0.33350024200467754	 Average 48.6060000000081
ID 961	 sum 16.21011276288078	 weight 0.33350024200467754	 Average 48.606000000004265
ID 962	 sum 16.21011276288146	 weight 0.33350024200467754	 Average 48.60600000000631
ID 963	 sum 16.210112762881206	 weight 0.33350024200467754	 Average 48.606000000005544
ID 964	 sum 16.210112762880495	 weight 0.33350024200467754	 Average 48.60600000000341
ID 965	 sum 16.210112762880893	 weight 0.33350024200467754	 Average 48.606000000004606
ID 966	 sum 16.21011276288254	 weight 0.33350024200467754	 Average 48.60600000000955
ID 967	 sum 16.21107847778811	 weight 0.3335201102289075	 Average 48.606000000005494
ID 968	 sum 16.21011276288044	 weight 0.33350024200467754	 Average 48.60600000000324
ID 969	 sum 16.210112762881376	 weight 0.33350024200467754	 Average 48.606000000006055
ID 970	 sum 16.210112762881575	 weight 0.33350024200467754	 Average 48.60600000000665
ID 971	 sum 16.210112762880637	 weight 0.33350024200467754	 Average 48.60600000000384
ID 972	 sum 16.210112762882797	 weight 0.33350024200467754	 Average 48.60600000001032
ID 973	 sum 16.210112762881746	 weight 0.33350024200467754	 Average 48.606000000007164
ID 974	 sum 16.21011276288254	 weight 0.33350024200467754	 Average 48.60600000000955
ID 975	 sum 16.210112762881916	 weight 0.33350024200467754	 Average 48.606000000007676
ID 976	 sum 16.210112762882883	 weight 0.33350024200467754	 Average 48.606000000010575
ID 977	 sum 16.210112762883167	 weight 0.33350024200467754	 Average 48.60600000001143
ID 978	 sum 16.210112762881007	 weight 0.33350024200467754	 Average 48.60600000000495
ID 979	 sum 16.210112762882343	 weight 0.33350024200467754	 Average 48.606000000008954
ID 980	 sum 16.2101127628826	 weight 0.33350024200467754	 Average 48.60600000000972
ID 981	 sum 16.210112762882456	 weight 0.33350024200467754	 Average 48.606000000009296
ID 982	 sum 16.210112762882286	 weight 0.33350024200467754	 Average 48.606000000008784
ID 983	 sum 16.210112762881945	 weight 0.33350024200467754	 Average 48.60600000000776
ID 984	 sum 16.21011276288092	 weight 0.33350024200467754	 Average 48.60600000000469
ID 985	 sum 16.21011276288186	 weight 0.33350024200467754	 Average 48.606000000007505
ID 986	 sum 16.210112762881746	 weight 0.33350024200467754	 Average 48.606000000007164
ID 987	 sum 16.210112762882172	 weight 0.33350024200467754	 Average 48.60600000000844
ID 988	 sum 16.21011276288149	 weight 0.33350024200467754	 Average 48.6060000000064
ID 989	 sum 16.210112762881007	 weight 0.33350024200467754	 Average 48.60600000000495
ID 990	 sum 16.21011276288095	 weight 0.33350024200467754	 Average 48.60600000000478
ID 991	 sum 16.210112762880666	 weight 0.33350024200467754	 Average 48.606000000003924
ID 992	 sum 16.210112762882854	 weight 0.33350024200467754	 Average 48.60600000001049
ID 993	 sum 16.210112762881746	 weight 0.33350024200467754	 Average 48.606000000007164
ID 994	 sum 16.2101127628822	 weight 0.33350024200467754	 Average 48.60600000000853
ID 995	 sum 16.210112762882343	 weight 0.33350024200467754	 Average 48.606000000008954
ID 996	 sum 16.21011276288129	 weight 0.33350024200467754	 Average 48.6060000000058
ID 997	 sum 16.21011276288169	 weight 0.33350024200467754	 Average 48.60600000000699
ID 998	 sum 16.2101127628826	 weight 0.33350024200467754	 Average 48.60600000000972
ID 999	 sum 16.210112762881206	 weight 0.33350024200467754	 Average 48.606000000005544
MSE: 1.4195248713454818E-23
Cycle No.: 47
ID 0	 sum 16210.108886520537	 weight 333.50016225400265	 Average 48.60600000000745
ID 1	 sum 16.210105071803355	 weight 0.33350008377158613	 Average 48.60600000000492
ID 2	 sum 16.21010507180378	 weight 0.33350008377158613	 Average 48.60600000000619
ID 3	 sum 16.21010507180283	 weight 0.33350008377158613	 Average 48.60600000000334
ID 4	 sum 16.210105071803653	 weight 0.33350008377158613	 Average 48.60600000000581
ID 5	 sum 16.210105071802786	 weight 0.33350008377158613	 Average 48.60600000000321
ID 6	 sum 16.210105071803795	 weight 0.33350008377158613	 Average 48.60600000000623
ID 7	 sum 16.210105071803085	 weight 0.33350008377158613	 Average 48.60600000000411
