Config: 1000 Star Graph
MSE: 2569.0705960000014
Cycle No.: 1
ID 0	 sum 99.0	 weight 1.0	 Average 99.0
ID 238	 sum 16.9037852319704	 weight 0.3335000834939108	 Average 50.68599999999411
ID 239	 sum 16.903785231970353	 weight 0.3335000834939108	 Average 50.685999999993975
ID 240	 sum 16.90378523197024	 weight 0.3335000834939108	 Average 50.68599999999363
ID 241	 sum 16.903785231970495	 weight 0.3335000834939108	 Average 50.6859999999944
ID 242	 sum 16.903785231970296	 weight 0.3335000834939108	 Average 50.685999999993804
ID 243	 sum 16.90378523197048	 weight 0.3335000834939108	 Average 50.68599999999436
ID 244	 sum 16.90378523197053	 weight 0.3335000834939108	 Average 50.68599999999451
ID 245	 sum 16.90378523197044	 weight 0.3335000834939108	 Average 50.68599999999423
ID 246	 sum 16.903785231970495	 weight 0.3335000834939108	 Average 50.6859999999944
ID 247	 sum 16.90378523197028	 weight 0.3335000834939108	 Average 50.68599999999375
ID 248	 sum 16.90378523197032	 weight 0.3335000834939108	 Average 50.685999999993875
ID 249	 sum 16.90378523197053	 weight 0.3335000834939108	 Average 50.68599999999451
ID 250	 sum 16.903785231970353	 weight 0.3335000834939108	 Average 50.685999999993975
ID 251	 sum 16.903785231970428	 weight 0.3335000834939108	 Average 50.685999999994195
ID 252	 sum 16.903785231970275	 weight 0.3335000834939108	 Average 50.68599999999374
ID 253	 sum 16.903785231970318	 weight 0.3335000834939108	 Average 50.68599999999387
ID 254	 sum 16.903785231970563	 weight 0.3335000834939108	 Average 50.6859999999946
ID 255	 sum 16.903785231970563	 weight 0.3335000834939108	 Average 50.6859999999946
ID 256	 sum 16.903785231970545	 weight 0.3335000834939108	 Average 50.68599999999455
ID 257	 sum 16.9037852319704	 weight 0.3335000834939108	 Average 50.68599999999411
ID 258	 sum 16.903785231970296	 weight 0.3335000834939108	 Average 50.685999999993804
ID 259	 sum 16.903785231970414	 weight 0.3335000834939108	 Average 50.68599999999415
ID 260	 sum 16.903785231970573	 weight 0.3335000834939108	 Average 50.685999999994635
ID 261	 sum 16.9037852319705	 weight 0.3335000834939108	 Average 50.68599999999441
ID 262	 sum 16.90378523197045	 weight 0.3335000834939108	 Average 50.68599999999426
ID 263	 sum 16.90378523197034	 weight 0.3335000834939108	 Average 50.68599999999393
ID 264	 sum 16.90378523197035	 weight 0.3335000834939108	 Average 50.68599999999396
ID 265	 sum 16.903785231970396	 weight 0.3335000834939108	 Average 50.6859999999941
ID 266	 sum 16.903785231970264	 weight 0.3335000834939108	 Average 50.685999999993705
ID 267	 sum 16.90378523197053	 weight 0.3335000834939108	 Average 50.68599999999451
ID 268	 sum 16.903785231970485	 weight 0.3335000834939108	 Average 50.685999999994365
ID 269	 sum 16.903785231970428	 weight 0.3335000834939108	 Average 50.685999999994195
ID 270	 sum 16.903785231970534	 weight 0.3335000834939108	 Average 50.685999999994515
ID 271	 sum 16.903785231970346	 weight 0.3335000834939108	 Average 50.68599999999395
ID 272	 sum 16.903785231970524	 weight 0.3335000834939108	 Average 50.685999999994486
ID 273	 sum 16.90378523197052	 weight 0.3335000834939108	 Average 50.68599999999447
ID 274	 sum 16.90378523197029	 weight 0.3335000834939108	 Average 50.68599999999378
ID 275	 sum 16.903785231970293	 weight 0.3335000834939108	 Average 50.68599999999379
ID 276	 sum 16.90378523197051	 weight 0.3335000834939108	 Average 50.68599999999444
ID 277	 sum 16.90378523197057	 weight 0.3335000834939108	 Average 50.68599999999462
ID 278	 sum 16.903785231970485	 weight 0.3335000834939108	 Average 50.685999999994365
ID 279	 sum 16.903786215349395	 weight 0.33350010289529436	 Average 50.685999999995516
ID 280	 sum 16.903785231970566	 weight 0.3335000834939108	 Average 50.685999999994614
ID 281	 sum 16.903785231970428	 weight 0.3335000834939108	 Average 50.685999999994195
ID 282	 sum 16.903785231970446	 weight 0.3335000834939108	 Average 50.68599999999425
ID 283	 sum 16.903785231970414	 weight 0.3335000834939108	 Average 50.68599999999415
ID 284	 sum 16.90378523197034	 weight 0.3335000834939108	 Average 50.68599999999393
ID 285	 sum 16.903785231970375	 weight 0.3335000834939108	 Average 50.68599999999404
ID 286	 sum 16.9037852319704	 weight 0.3335000834939108	 Average 50.68599999999411
ID 287	 sum 17.032686395765637	 weight 0.336043215005482	 Average 50.685999999993385
ID 288	 sum 16.903785231970357	 weight 0.3335000834939108	 Average 50.68599999999398
ID 289	 sum 16.903785231970307	 weight 0.3335000834939108	 Average 50.68599999999383
ID 290	 sum 16.903785231970275	 weight 0.3335000834939108	 Average 50.68599999999374
ID 291	 sum 16.903785231970488	 weight 0.3335000834939108	 Average 50.68599999999438
ID 292	 sum 16.903785231970396	 weight 0.3335000834939108	 Average 50.6859999999941
ID 293	 sum 16.903785231970314	 weight 0.3335000834939108	 Average 50.685999999993854
ID 294	 sum 16.903785231970396	 weight 0.3335000834939108	 Average 50.6859999999941
ID 295	 sum 16.90378523197044	 weight 0.3335000834939108	 Average 50.68599999999423
ID 296	 sum 16.903785231970286	 weight 0.3335000834939108	 Average 50.68599999999377
ID 297	 sum 16.903785231970534	 weight 0.3335000834939108	 Average 50.685999999994515
ID 298	 sum 16.903785231970367	 weight 0.3335000834939108	 Average 50.68599999999402
ID 299	 sum 16.903785231970357	 weight 0.3335000834939108	 Average 50.68599999999398
ID 300	 sum 16.90378523197054	 weight 0.3335000834939108	 Average 50.685999999994536
ID 301	 sum 16.90378523197035	 weight 0.3335000834939108	 Average 50.68599999999396
ID 302	 sum 16.903785231970424	 weight 0.3335000834939108	 Average 50.68599999999419
ID 303	 sum 16.903785231970232	 weight 0.3335000834939108	 Average 50.68599999999361
ID 304	 sum 16.903785231970236	 weight 0.3335000834939108	 Average 50.68599999999362
ID 305	 sum 16.903785232150113	 weight 0.33350008349745996	 Average 50.68599999999358
ID 306	 sum 16.90378523197028	 weight 0.3335000834939108	 Average 50.68599999999375
ID 307	 sum 16.903785231970435	 weight 0.3335000834939108	 Average 50.685999999994216
ID 308	 sum 16.90378523197034	 weight 0.3335000834939108	 Average 50.68599999999393
ID 309	 sum 16.968235813780517	 weight 0.33477164924796277	 Average 50.68599999999485
ID 310	 sum 16.90378523197034	 weight 0.3335000834939108	 Average 50.68599999999393
ID 311	 sum 16.903785231970414	 weight 0.3335000834939108	 Average 50.68599999999415
ID 312	 sum 16.903785231970343	 weight 0.3335000834939108	 Average 50.68599999999394
ID 313	 sum 16.90378523197057	 weight 0.3335000834939108	 Average 50.68599999999462
ID 314	 sum 16.903785231970353	 weight 0.3335000834939108	 Average 50.685999999993975
ID 315	 sum 16.903785231970556	 weight 0.3335000834939108	 Average 50.68599999999458
ID 316	 sum 16.903785231970396	 weight 0.3335000834939108	 Average 50.6859999999941
ID 317	 sum 16.9037852319705	 weight 0.3335000834939108	 Average 50.68599999999441
ID 318	 sum 16.90378523197046	 weight 0.3335000834939108	 Average 50.685999999994294
ID 319	 sum 16.903785231970318	 weight 0.3335000834939108	 Average 50.68599999999387
ID 320	 sum 16.903785231970478	 weight 0.3335000834939108	 Average 50.685999999994344
ID 321	 sum 16.90378523197037	 weight 0.3335000834939108	 Average 50.685999999994024
ID 322	 sum 16.903785231970378	 weight 0.3335000834939108	 Average 50.685999999994046
ID 323	 sum 16.90384817193316	 weight 0.3335013252561788	 Average 50.68599999999544
ID 324	 sum 16.903785231970396	 weight 0.3335000834939108	 Average 50.6859999999941
ID 325	 sum 16.903785231970474	 weight 0.3335000834939108	 Average 50.68599999999434
ID 326	 sum 16.90378523197048	 weight 0.3335000834939108	 Average 50.68599999999436
ID 327	 sum 16.903785231970573	 weight 0.3335000834939108	 Average 50.685999999994635
ID 328	 sum 16.903785231970282	 weight 0.3335000834939108	 Average 50.68599999999376
ID 329	 sum 18.967210892190366	 weight 0.37421005587722983	 Average 50.685999999992234
ID 330	 sum 16.90378523197052	 weight 0.3335000834939108	 Average 50.68599999999447
ID 331	 sum 16.903785231970417	 weight 0.3335000834939108	 Average 50.685999999994166
ID 332	 sum 16.903785231970296	 weight 0.3335000834939108	 Average 50.685999999993804
ID 333	 sum 16.90378523197027	 weight 0.3335000834939108	 Average 50.685999999993726
ID 334	 sum 21.029629511865913	 weight 0.4149001600415849	 Average 50.685999999995516
ID 335	 sum 16.903785231970254	 weight 0.3335000834939108	 Average 50.685999999993676
ID 336	 sum 16.90378523197056	 weight 0.3335000834939108	 Average 50.68599999999459
ID 337	 sum 16.903785231970527	 weight 0.3335000834939108	 Average 50.68599999999449
ID 338	 sum 16.903785231970293	 weight 0.3335000834939108	 Average 50.68599999999379
ID 339	 sum 16.90378523197054	 weight 0.3335000834939108	 Average 50.685999999994536
ID 340	 sum 16.903785231970428	 weight 0.3335000834939108	 Average 50.685999999994195
ID 341	 sum 16.90378523197024	 weight 0.3335000834939108	 Average 50.68599999999363
ID 342	 sum 16.90378523197035	 weight 0.3335000834939108	 Average 50.68599999999396
ID 343	 sum 16.903785231970577	 weight 0.3335000834939108	 Average 50.68599999999464
ID 344	 sum 16.903785231970247	 weight 0.3335000834939108	 Average 50.685999999993655
ID 345	 sum 16.90378523197048	 weight 0.3335000834939108	 Average 50.68599999999436
ID 346	 sum 16.90378523197057	 weight 0.3335000834939108	 Average 50.68599999999462
ID 347	 sum 16.903785231970364	 weight 0.3335000834939108	 Average 50.685999999994
ID 348	 sum 16.90378523197034	 weight 0.3335000834939108	 Average 50.68599999999393
ID 349	 sum 16.903785231970286	 weight 0.3335000834939108	 Average 50.68599999999377
ID 350	 sum 16.903785231970428	 weight 0.3335000834939108	 Average 50.685999999994195
ID 351	 sum 16.903785231970524	 weight 0.3335000834939108	 Average 50.685999999994486
ID 352	 sum 16.903785231970556	 weight 0.3335000834939108	 Average 50.68599999999458
ID 353	 sum 16.903785231970343	 weight 0.3335000834939108	 Average 50.68599999999394
ID 354	 sum 16.90378523197041	 weight 0.3335000834939108	 Average 50.685999999994145
ID 355	 sum 16.903785231970495	 weight 0.3335000834939108	 Average 50.6859999999944
ID 356	 sum 16.903785231970286	 weight 0.3335000834939108	 Average 50.68599999999377
ID 357	 sum 16.903785231970485	 weight 0.3335000834939108	 Average 50.685999999994365
ID 358	 sum 16.903785231970318	 weight 0.3335000834939108	 Average 50.68599999999387
ID 359	 sum 16.903785231970414	 weight 0.3335000834939108	 Average 50.68599999999415
ID 360	 sum 16.903785231970385	 weight 0.3335000834939108	 Average 50.68599999999407
ID 361	 sum 16.90378523197042	 weight 0.3335000834939108	 Average 50.68599999999417
ID 362	 sum 16.90378523197046	 weight 0.3335000834939108	 Average 50.685999999994294
ID 363	 sum 16.90378523197027	 weight 0.3335000834939108	 Average 50.685999999993726
ID 364	 sum 16.90378523197039	 weight 0.3335000834939108	 Average 50.68599999999408
ID 365	 sum 16.90378523197047	 weight 0.3335000834939108	 Average 50.68599999999432
ID 366	 sum 16.903785231970556	 weight 0.3335000834939108	 Average 50.68599999999458
ID 367	 sum 16.903785231970446	 weight 0.3335000834939108	 Average 50.68599999999425
ID 368	 sum 16.903785231970545	 weight 0.3335000834939108	 Average 50.68599999999455
ID 369	 sum 16.903785231970264	 weight 0.3335000834939108	 Average 50.685999999993705
ID 370	 sum 16.90378523197052	 weight 0.3335000834939108	 Average 50.68599999999447
ID 371	 sum 16.903785231970506	 weight 0.3335000834939108	 Average 50.68599999999443
ID 372	 sum 16.903785231970556	 weight 0.3335000834939108	 Average 50.68599999999458
ID 373	 sum 16.903785231970417	 weight 0.3335000834939108	 Average 50.685999999994166
ID 374	 sum 16.903785231970268	 weight 0.3335000834939108	 Average 50.68599999999372
ID 375	 sum 16.903785231970517	 weight 0.3335000834939108	 Average 50.685999999994465
ID 376	 sum 16.90378523197048	 weight 0.3335000834939108	 Average 50.68599999999436
ID 377	 sum 16.903785231970257	 weight 0.3335000834939108	 Average 50.68599999999368
ID 378	 sum 16.9037852319704	 weight 0.3335000834939108	 Average 50.68599999999411
ID 379	 sum 16.90378523197038	 weight 0.3335000834939108	 Average 50.68599999999406
ID 380	 sum 16.903785231970417	 weight 0.3335000834939108	 Average 50.685999999994166
ID 381	 sum 16.903785231970506	 weight 0.3335000834939108	 Average 50.68599999999443
ID 382	 sum 16.9037852319703	 weight 0.3335000834939108	 Average 50.68599999999381
ID 383	 sum 16.903785231970527	 weight 0.3335000834939108	 Average 50.68599999999449
ID 384	 sum 16.90378523197035	 weight 0.3335000834939108	 Average 50.68599999999396
ID 385	 sum 16.903785231970353	 weight 0.3335000834939108	 Average 50.685999999993975
ID 386	 sum 16.903785231970378	 weight 0.3335000834939108	 Average 50.685999999994046
ID 387	 sum 16.903785231970318	 weight 0.3335000834939108	 Average 50.68599999999387
ID 388	 sum 16.903785231970247	 weight 0.3335000834939108	 Average 50.685999999993655
ID 389	 sum 16.903785231970282	 weight 0.3335000834939108	 Average 50.68599999999376
ID 390	 sum 16.903785231970552	 weight 0.3335000834939108	 Average 50.68599999999457
ID 391	 sum 16.903785231970236	 weight 0.3335000834939108	 Average 50.68599999999362
ID 392	 sum 16.903785231970552	 weight 0.3335000834939108	 Average 50.68599999999457
ID 393	 sum 16.903785231970236	 weight 0.3335000834939108	 Average 50.68599999999362
ID 394	 sum 16.903785231970566	 weight 0.3335000834939108	 Average 50.685999999994614
ID 395	 sum 16.903785231970442	 weight 0.3335000834939108	 Average 50.68599999999424
ID 396	 sum 16.90378523197045	 weight 0.3335000834939108	 Average 50.68599999999426
ID 397	 sum 16.9037852319704	 weight 0.3335000834939108	 Average 50.68599999999411
ID 398	 sum 16.903785231970268	 weight 0.3335000834939108	 Average 50.68599999999372
ID 399	 sum 16.90378523197028	 weight 0.3335000834939108	 Average 50.68599999999375
ID 400	 sum 16.903785231970524	 weight 0.3335000834939108	 Average 50.685999999994486
ID 401	 sum 16.903785231970414	 weight 0.3335000834939108	 Average 50.68599999999415
ID 402	 sum 16.903785231970506	 weight 0.3335000834939108	 Average 50.68599999999443
ID 403	 sum 16.90378523197046	 weight 0.3335000834939108	 Average 50.685999999994294
ID 404	 sum 16.903785231970428	 weight 0.3335000834939108	 Average 50.685999999994195
ID 405	 sum 16.903785231970232	 weight 0.3335000834939108	 Average 50.68599999999361
ID 406	 sum 16.903785231970282	 weight 0.3335000834939108	 Average 50.68599999999376
ID 407	 sum 16.903785231970296	 weight 0.3335000834939108	 Average 50.685999999993804
ID 408	 sum 16.90378523197044	 weight 0.3335000834939108	 Average 50.68599999999423
ID 409	 sum 16.903785231970506	 weight 0.3335000834939108	 Average 50.68599999999443
ID 410	 sum 16.903785231970506	 weight 0.3335000834939108	 Average 50.68599999999443
ID 411	 sum 16.90378523197047	 weight 0.3335000834939108	 Average 50.68599999999432
ID 412	 sum 16.903785231970485	 weight 0.3335000834939108	 Average 50.685999999994365
ID 413	 sum 16.903785231970467	 weight 0.3335000834939108	 Average 50.685999999994316
ID 414	 sum 16.90378523197038	 weight 0.3335000834939108	 Average 50.68599999999406
ID 415	 sum 16.903785231970602	 weight 0.3335000834939126	 Average 50.68599999999445
ID 416	 sum 148.89757337713672	 weight 2.9376469513709056	 Average 50.68599999998332
ID 417	 sum 16.903785231970257	 weight 0.3335000834939108	 Average 50.68599999999368
ID 418	 sum 16.90378523197045	 weight 0.3335000834939108	 Average 50.68599999999426
ID 419	 sum 16.903785231970367	 weight 0.3335000834939108	 Average 50.68599999999402
ID 420	 sum 16.903785231970364	 weight 0.3335000834939108	 Average 50.685999999994
ID 421	 sum 16.903785231970545	 weight 0.3335000834939108	 Average 50.68599999999455
ID 422	 sum 16.90378523197051	 weight 0.3335000834939108	 Average 50.68599999999444
ID 423	 sum 16.90378523197043	 weight 0.3335000834939108	 Average 50.68599999999421
ID 424	 sum 16.903785231970314	 weight 0.3335000834939108	 Average 50.685999999993854
ID 425	 sum 16.90378523197036	 weight 0.3335000834939108	 Average 50.685999999993996
ID 426	 sum 16.90378523197052	 weight 0.3335000834939108	 Average 50.68599999999447
ID 427	 sum 16.903785231970236	 weight 0.3335000834939108	 Average 50.68599999999362
ID 428	 sum 16.903785231970303	 weight 0.3335000834939108	 Average 50.685999999993825
ID 429	 sum 16.90378523197057	 weight 0.3335000834939108	 Average 50.68599999999462
ID 430	 sum 16.903785231970502	 weight 0.3335000834939108	 Average 50.68599999999442
ID 431	 sum 16.903785231970406	 weight 0.3335000834939108	 Average 50.68599999999413
ID 432	 sum 16.90378523197043	 weight 0.3335000834939108	 Average 50.68599999999421
ID 433	 sum 16.903785231970485	 weight 0.3335000834939108	 Average 50.685999999994365
ID 434	 sum 16.90378523197042	 weight 0.3335000834939108	 Average 50.68599999999417
ID 435	 sum 16.903785231970488	 weight 0.3335000834939108	 Average 50.68599999999438
ID 436	 sum 16.90378523197057	 weight 0.3335000834939108	 Average 50.68599999999462
ID 437	 sum 16.90378523197047	 weight 0.3335000834939108	 Average 50.68599999999432
ID 438	 sum 16.9037852319703	 weight 0.3335000834939108	 Average 50.68599999999381
ID 439	 sum 16.90378523197047	 weight 0.3335000834939108	 Average 50.68599999999432
ID 440	 sum 16.903785231970357	 weight 0.3335000834939108	 Average 50.68599999999398
ID 441	 sum 16.90378523197044	 weight 0.3335000834939108	 Average 50.68599999999423
ID 442	 sum 16.90378523197025	 weight 0.3335000834939108	 Average 50.68599999999366
ID 443	 sum 16.90378523575273	 weight 0.3335000835685248	 Average 50.685999999995445
ID 444	 sum 16.90378523197046	 weight 0.3335000834939108	 Average 50.685999999994294
ID 445	 sum 16.903785231970346	 weight 0.3335000834939108	 Average 50.68599999999395
ID 446	 sum 16.903785231970293	 weight 0.3335000834939108	 Average 50.68599999999379
ID 447	 sum 16.90378523197052	 weight 0.3335000834939108	 Average 50.68599999999447
ID 448	 sum 16.90378523197038	 weight 0.3335000834939108	 Average 50.68599999999406
ID 449	 sum 16.9037852319703	 weight 0.3335000834939108	 Average 50.68599999999381
ID 450	 sum 16.90378523197037	 weight 0.3335000834939108	 Average 50.685999999994024
ID 451	 sum 16.903785231970375	 weight 0.3335000834939108	 Average 50.68599999999404
ID 452	 sum 16.903785231970545	 weight 0.3335000834939108	 Average 50.68599999999455
ID 453	 sum 16.903785231970566	 weight 0.3335000834939108	 Average 50.685999999994614
ID 454	 sum 16.903785231970442	 weight 0.3335000834939108	 Average 50.68599999999424
ID 455	 sum 16.903785231970286	 weight 0.3335000834939108	 Average 50.68599999999377
ID 456	 sum 16.903785231970296	 weight 0.3335000834939108	 Average 50.685999999993804
ID 457	 sum 16.903785231970325	 weight 0.3335000834939108	 Average 50.68599999999389
ID 458	 sum 16.9037852319703	 weight 0.3335000834939108	 Average 50.68599999999381
ID 459	 sum 16.90378523197054	 weight 0.3335000834939108	 Average 50.685999999994536
ID 460	 sum 16.90378523197052	 weight 0.3335000834939108	 Average 50.68599999999447
ID 461	 sum 16.903785231970453	 weight 0.3335000834939108	 Average 50.68599999999427
ID 462	 sum 16.903785232871414	 weight 0.33350008351167976	 Average 50.685999999995246
ID 463	 sum 16.903785231970268	 weight 0.3335000834939108	 Average 50.68599999999372
ID 464	 sum 16.903785231970534	 weight 0.3335000834939108	 Average 50.685999999994515
ID 465	 sum 16.903785231970566	 weight 0.3335000834939108	 Average 50.685999999994614
ID 466	 sum 16.903785231970435	 weight 0.3335000834939108	 Average 50.685999999994216
ID 467	 sum 16.90381670203974	 weight 0.3335007043767921	 Average 50.68599999999298
ID 468	 sum 16.903785231970463	 weight 0.3335000834939108	 Average 50.6859999999943
ID 469	 sum 16.903785231970524	 weight 0.3335000834939108	 Average 50.685999999994486
ID 470	 sum 16.90378523197045	 weight 0.3335000834939108	 Average 50.68599999999426
ID 471	 sum 16.90378523197028	 weight 0.3335000834939108	 Average 50.68599999999375
ID 472	 sum 16.903785231970403	 weight 0.3335000834939108	 Average 50.685999999994124
ID 473	 sum 16.903785231970357	 weight 0.3335000834939108	 Average 50.68599999999398
ID 474	 sum 16.903785231970417	 weight 0.3335000834939108	 Average 50.685999999994166
ID 475	 sum 16.90378523197035	 weight 0.3335000834939108	 Average 50.68599999999396
ID 476	 sum 16.903785231970502	 weight 0.3335000834939108	 Average 50.68599999999442
ID 477	 sum 16.903785231970367	 weight 0.3335000834939108	 Average 50.68599999999402
ID 478	 sum 16.903785231970378	 weight 0.3335000834939108	 Average 50.685999999994046
ID 479	 sum 16.90378523197054	 weight 0.3335000834939108	 Average 50.685999999994536
ID 480	 sum 16.90378523197041	 weight 0.3335000834939108	 Average 50.685999999994145
ID 481	 sum 16.903785231970346	 weight 0.3335000834939108	 Average 50.68599999999395
ID 482	 sum 16.90378523197051	 weight 0.3335000834939108	 Average 50.68599999999444
ID 483	 sum 16.90378523197033	 weight 0.3335000834939108	 Average 50.685999999993896
ID 484	 sum 16.903785231970264	 weight 0.3335000834939108	 Average 50.685999999993705
ID 485	 sum 16.90378523197029	 weight 0.3335000834939108	 Average 50.68599999999378
ID 486	 sum 16.903785231970364	 weight 0.3335000834939108	 Average 50.685999999994
ID 487	 sum 16.903785231970254	 weight 0.3335000834939108	 Average 50.685999999993676
ID 488	 sum 16.903785231970424	 weight 0.3335000834939108	 Average 50.68599999999419
ID 489	 sum 16.903785231970552	 weight 0.3335000834939108	 Average 50.68599999999457
ID 490	 sum 16.90378523197027	 weight 0.3335000834939108	 Average 50.685999999993726
ID 491	 sum 16.903785231970474	 weight 0.3335000834939108	 Average 50.68599999999434
ID 492	 sum 16.903785231970495	 weight 0.3335000834939108	 Average 50.6859999999944
ID 493	 sum 16.90378523197047	 weight 0.3335000834939108	 Average 50.68599999999432
ID 494	 sum 16.903785231970332	 weight 0.3335000834939108	 Average 50.68599999999391
ID 495	 sum 16.903785231970428	 weight 0.3335000834939108	 Average 50.685999999994195
ID 496	 sum 16.903785231970257	 weight 0.3335000834939108	 Average 50.68599999999368
ID 497	 sum 16.903785231970254	 weight 0.3335000834939108	 Average 50.685999999993676
ID 498	 sum 16.90378523197045	 weight 0.3335000834939108	 Average 50.68599999999426
ID 499	 sum 16.903785231970236	 weight 0.3335000834939108	 Average 50.68599999999362
ID 500	 sum 16.90378523197043	 weight 0.3335000834939108	 Average 50.68599999999421
ID 501	 sum 16.90378523197056	 weight 0.3335000834939108	 Average 50.68599999999459
ID 502	 sum 16.903785231970456	 weight 0.3335000834939108	 Average 50.68599999999428
ID 503	 sum 16.903785231970318	 weight 0.3335000834939108	 Average 50.68599999999387
ID 504	 sum 16.9037854777711	 weight 0.3335000883433773	 Average 50.685999999996035
ID 505	 sum 16.90378523197056	 weight 0.3335000834939108	 Average 50.68599999999459
ID 506	 sum 16.903785231970573	 weight 0.3335000834939108	 Average 50.685999999994635
ID 507	 sum 16.9037852319703	 weight 0.3335000834939108	 Average 50.68599999999381
ID 508	 sum 16.903785231970378	 weight 0.3335000834939108	 Average 50.685999999994046
ID 509	 sum 16.90378523197043	 weight 0.3335000834939108	 Average 50.68599999999421
ID 510	 sum 16.903785231970268	 weight 0.3335000834939108	 Average 50.68599999999372
ID 511	 sum 16.9037852319704	 weight 0.3335000834939108	 Average 50.68599999999411
ID 512	 sum 16.903785231970424	 weight 0.3335000834939108	 Average 50.68599999999419
ID 513	 sum 16.903785231970307	 weight 0.3335000834939108	 Average 50.68599999999383
ID 514	 sum 16.903785231970343	 weight 0.3335000834939108	 Average 50.68599999999394
ID 515	 sum 16.903785231970566	 weight 0.3335000834939108	 Average 50.685999999994614
ID 516	 sum 16.90378523197046	 weight 0.3335000834939108	 Average 50.685999999994294
ID 517	 sum 16.903785231970517	 weight 0.3335000834939108	 Average 50.685999999994465
ID 518	 sum 16.903785231970375	 weight 0.3335000834939108	 Average 50.68599999999404
ID 519	 sum 16.903785231970307	 weight 0.3335000834939108	 Average 50.68599999999383
ID 520	 sum 16.90378523197029	 weight 0.3335000834939108	 Average 50.68599999999378
ID 521	 sum 16.90378523197058	 weight 0.3335000834939108	 Average 50.68599999999466
ID 522	 sum 16.903785231970385	 weight 0.3335000834939108	 Average 50.68599999999407
ID 523	 sum 16.903785231970392	 weight 0.3335000834939108	 Average 50.68599999999409
ID 524	 sum 16.903785231970275	 weight 0.3335000834939108	 Average 50.68599999999374
ID 525	 sum 16.903785231970527	 weight 0.3335000834939108	 Average 50.68599999999449
ID 526	 sum 16.903785231970403	 weight 0.3335000834939108	 Average 50.685999999994124
ID 527	 sum 16.903785231970335	 weight 0.3335000834939108	 Average 50.68599999999392
ID 528	 sum 16.90378523197045	 weight 0.3335000834939108	 Average 50.68599999999426
ID 529	 sum 16.903785231970527	 weight 0.3335000834939108	 Average 50.68599999999449
ID 530	 sum 16.903785231970463	 weight 0.3335000834939108	 Average 50.6859999999943
ID 531	 sum 16.903785231970502	 weight 0.3335000834939108	 Average 50.68599999999442
ID 532	 sum 16.90378523197044	 weight 0.3335000834939108	 Average 50.68599999999423
ID 533	 sum 16.903785231970353	 weight 0.3335000834939108	 Average 50.685999999993975
ID 534	 sum 16.903785231970335	 weight 0.3335000834939108	 Average 50.68599999999392
ID 535	 sum 16.903785231970286	 weight 0.3335000834939108	 Average 50.68599999999377
ID 536	 sum 16.90378523197057	 weight 0.3335000834939108	 Average 50.68599999999462
ID 537	 sum 16.90378523197047	 weight 0.3335000834939108	 Average 50.68599999999432
ID 538	 sum 16.903785231970243	 weight 0.3335000834939108	 Average 50.68599999999364
ID 539	 sum 16.903785231970534	 weight 0.3335000834939108	 Average 50.685999999994515
ID 540	 sum 16.903785231970563	 weight 0.3335000834939108	 Average 50.6859999999946
ID 541	 sum 16.90378523197055	 weight 0.3335000834939108	 Average 50.68599999999456
ID 542	 sum 16.90378523197048	 weight 0.3335000834939108	 Average 50.68599999999436
ID 543	 sum 16.903785231970456	 weight 0.3335000834939108	 Average 50.68599999999428
ID 544	 sum 16.903785231970538	 weight 0.3335000834939108	 Average 50.68599999999453
ID 545	 sum 16.90378523197054	 weight 0.3335000834939108	 Average 50.685999999994536
ID 546	 sum 16.9037852319703	 weight 0.3335000834939108	 Average 50.68599999999381
ID 547	 sum 16.903785231970318	 weight 0.3335000834939108	 Average 50.68599999999387
ID 548	 sum 16.903785231970264	 weight 0.3335000834939108	 Average 50.685999999993705
ID 549	 sum 16.903785262761822	 weight 0.3335000841014142	 Average 50.68599999999263
ID 550	 sum 16.903785231970364	 weight 0.3335000834939108	 Average 50.685999999994
ID 551	 sum 16.903785231970357	 weight 0.3335000834939108	 Average 50.68599999999398
ID 552	 sum 16.903785231970446	 weight 0.3335000834939108	 Average 50.68599999999425
ID 553	 sum 16.90378523197031	 weight 0.3335000834939108	 Average 50.68599999999385
ID 554	 sum 16.903785231970527	 weight 0.3335000834939108	 Average 50.68599999999449
ID 555	 sum 16.903785231970424	 weight 0.3335000834939108	 Average 50.68599999999419
ID 556	 sum 16.90378523197046	 weight 0.3335000834939108	 Average 50.685999999994294
ID 557	 sum 16.90378523197023	 weight 0.3335000834939108	 Average 50.6859999999936
ID 558	 sum 16.90378523197055	 weight 0.3335000834939108	 Average 50.68599999999456
ID 559	 sum 16.903785231970556	 weight 0.3335000834939108	 Average 50.68599999999458
ID 560	 sum 16.903785231970534	 weight 0.3335000834939108	 Average 50.685999999994515
ID 561	 sum 16.903785231970524	 weight 0.3335000834939108	 Average 50.685999999994486
ID 562	 sum 16.903785231970442	 weight 0.3335000834939108	 Average 50.68599999999424
ID 563	 sum 16.90378523197044	 weight 0.3335000834939108	 Average 50.68599999999423
ID 564	 sum 16.903785231970392	 weight 0.3335000834939108	 Average 50.68599999999409
ID 565	 sum 16.90378523197054	 weight 0.3335000834939108	 Average 50.685999999994536
ID 566	 sum 16.90378523197058	 weight 0.3335000834939108	 Average 50.68599999999466
ID 567	 sum 16.90378523197052	 weight 0.3335000834939108	 Average 50.68599999999447
ID 568	 sum 16.903785231970268	 weight 0.3335000834939108	 Average 50.68599999999372
